Round,Date,HomeTeam,AwayTeam,Team,Player,Position,Substitute,MinutesPlayed,Rating,MarketValueEUR,SalaryEUR,SalarySource
Group Stage - Matchday 2,2026-06-21,Ecuador,Curaçao,Curaçao,Sontje Hansen,F,Yes,,,3500000.0,1828000.0,Estimated
Group Stage - Matchday 2,2026-06-21,Tunisia,Japan,Tunisia,Aymen Dahmen,G,No,90.0,5.3,800000.0,644000.0,Estimated
Group Stage - Matchday 2,2026-06-21,Tunisia,Japan,Tunisia,Dylan Bronn,D,No,45.0,6.1,600000.0,525000.0,Estimated
Group Stage - Matchday 2,2026-06-21,Tunisia,Japan,Tunisia,Montassar Talbi,D,No,90.0,5.8,8000000.0,3280000.0,Estimated
Group Stage - Matchday 2,2026-06-21,Tunisia,Japan,Tunisia,Omar Rekik,D,No,90.0,5.9,500000.0,462000.0,Estimated
Group Stage - Matchday 2,2026-06-21,Tunisia,Japan,Tunisia,Yan Valery,M,No,90.0,6.4,1500000.0,1004000.0,Estimated
Group Stage - Matchday 2,2026-06-21,Tunisia,Japan,Tunisia,Anis Ben Slimane,M,No,90.0,6.7,4000000.0,2009000.0,Estimated
Group Stage - Matchday 2,2026-06-21,Tunisia,Japan,Tunisia,Ellyes Skhiri,M,No,89.0,6.0,5000000.0,2353000.0,Estimated
Group Stage - Matchday 2,2026-06-21,Tunisia,Japan,Tunisia,Ali Abdi,M,No,89.0,6.4,2000000.0,1231000.0,Estimated
Group Stage - Matchday 2,2026-06-21,Tunisia,Japan,Tunisia,Elias Saad,F,No,45.0,6.3,2000000.0,1231000.0,Estimated
Group Stage - Matchday 2,2026-06-21,Tunisia,Japan,Tunisia,Hannibal Mejbri,F,No,90.0,6.8,15000000.0,5115000.0,Estimated
Group Stage - Matchday 2,2026-06-21,Tunisia,Japan,Tunisia,Sebastian Tounekti,F,No,64.0,6.3,5000000.0,2353000.0,Estimated
Group Stage - Matchday 2,2026-06-21,Tunisia,Japan,Tunisia,Amine Ben Hmida,D,Yes,45.0,6.2,,,Estimated
Group Stage - Matchday 2,2026-06-21,Tunisia,Japan,Tunisia,Ismael Gharbi,F,Yes,45.0,6.3,5000000.0,2353000.0,Estimated
Group Stage - Matchday 2,2026-06-21,Tunisia,Japan,Tunisia,Firas Chaouat,F,Yes,26.0,6.5,1200000.0,858000.0,Estimated
Group Stage - Matchday 2,2026-06-21,Tunisia,Japan,Tunisia,Elias Achouri,M,Yes,1.0,,3000000.0,1639000.0,Estimated
Group Stage - Matchday 2,2026-06-21,Tunisia,Japan,Tunisia,Rani Khedira,M,Yes,1.0,,2000000.0,1231000.0,Estimated
Group Stage - Matchday 2,2026-06-21,Tunisia,Japan,Tunisia,Abdelmouhib Chamakh,G,Yes,,,800000.0,644000.0,Estimated
